id,by,author,time,time_ts,text,parent,deleted,dead,ranking
1417935,,,1276110336,2010-06-09 19:05:36.000000 UTC,,1417362,true,,0
5908694,,,1371679524,2013-06-19 22:05:24.000000 UTC,,5907749,true,,0
7113516,,,1390541909,2014-01-24 05:38:29.000000 UTC,,7113504,true,,0
7644437,,,1398393218,2014-04-25 02:33:38.000000 UTC,,7644198,true,,0
6427782,,,1379880169,2013-09-22 20:02:49.000000 UTC,,6425754,true,,0
3302786,,,1322802268,2011-12-02 05:04:28.000000 UTC,,3302309,true,,0
5666097,,,1367891541,2013-05-07 01:52:21.000000 UTC,,5666043,true,,0
7283526,,,1393102018,2014-02-22 20:46:58.000000 UTC,,7283469,true,,0
2073395,,,1294276248,2011-01-06 01:10:48.000000 UTC,,2073369,true,,0
6670782,,,1383594975,2013-11-04 19:56:15.000000 UTC,,6668393,true,,0
3071352,,,1317742551,2011-10-04 15:35:51.000000 UTC,,3070596,true,,0
10228656,,,1442427702,2015-09-16 18:21:42.000000 UTC,,10227668,true,,0
2791987,,,1311297945,2011-07-22 01:25:45.000000 UTC,,2791844,true,,0
4088252,,,1339254550,2012-06-09 15:09:10.000000 UTC,,4088195,true,,0
1672438,,,1283964606,2010-09-08 16:50:06.000000 UTC,,1672404,true,,0
7979578,,,1404333401,2014-07-02 20:36:41.000000 UTC,,7979572,true,,0
5535743,,,1365725652,2013-04-12 00:14:12.000000 UTC,,5535692,true,,0
3131999,,,1319057064,2011-10-19 20:44:24.000000 UTC,,3131818,true,,0
6506141,,,1381109097,2013-10-07 01:24:57.000000 UTC,,6506097,true,,0
10296175,,,1443534063,2015-09-29 13:41:03.000000 UTC,,10296091,true,,0
496102,,,1235669018,2009-02-26 17:23:38.000000 UTC,,495968,true,,0
8931378,,,1421956871,2015-01-22 20:01:11.000000 UTC,,8930603,true,,0
6114354,,,1374957610,2013-07-27 20:40:10.000000 UTC,,6114187,true,,0
6744612,,,1384607856,2013-11-16 13:17:36.000000 UTC,,6744114,true,,0
951630,,,1258680612,2009-11-20 01:30:12.000000 UTC,,951552,true,,0
5324617,,,1362493686,2013-03-05 14:28:06.000000 UTC,,5324027,true,,0
3986859,,,1337261641,2012-05-17 13:34:01.000000 UTC,,3986834,true,,0
10335899,,,1444089884,2015-10-06 00:04:44.000000 UTC,,10335199,true,,0
7935415,,,1403566471,2014-06-23 23:34:31.000000 UTC,,7931958,true,,0
4134781,,,1340148488,2012-06-19 23:28:08.000000 UTC,,4134601,true,,0
3371345,,,1324332610,2011-12-19 22:10:10.000000 UTC,,3371070,true,,0
6144460,,,1375401030,2013-08-01 23:50:30.000000 UTC,,6144442,true,,0
9659876,,,1433431289,2015-06-04 15:21:29.000000 UTC,,9658631,true,,0
667941,,,1245627724,2009-06-21 23:42:04.000000 UTC,,667744,true,,0
4938832,,,1355856257,2012-12-18 18:44:17.000000 UTC,,4937838,true,,0
7478434,,,1395891230,2014-03-27 03:33:50.000000 UTC,,7478031,true,,0
5131310,,,1359414270,2013-01-28 23:04:30.000000 UTC,,5130894,true,,0
4453980,,,1346324356,2012-08-30 10:59:16.000000 UTC,,4453408,true,,0
2963336,,,1315256411,2011-09-05 21:00:11.000000 UTC,,2963287,true,,0
8871385,,,1421011558,2015-01-11 21:25:58.000000 UTC,,8870493,true,,0
746205,,,1249586985,2009-08-06 19:29:45.000000 UTC,,746190,true,,0
3210031,,,1320743652,2011-11-08 09:14:12.000000 UTC,,3209994,true,,0
9193988,,,1426195070,2015-03-12 21:17:50.000000 UTC,,9193838,true,,0
9042201,,,1423787081,2015-02-13 00:24:41.000000 UTC,,9041984,true,,0
9484672,,,1430722191,2015-05-04 06:49:51.000000 UTC,,9484634,true,,0
6540607,,,1381616072,2013-10-12 22:14:32.000000 UTC,,6540540,true,,0
7920119,,,1403258582,2014-06-20 10:03:02.000000 UTC,,7920113,true,,0
4802035,,,1353280190,2012-11-18 23:09:50.000000 UTC,,4802026,true,,0
8319005,,,1410790647,2014-09-15 14:17:27.000000 UTC,,8319001,true,,0
8525910,,,1414566104,2014-10-29 07:01:44.000000 UTC,,8525663,true,,0
1033591,,,1262730922,2010-01-05 22:35:22.000000 UTC,,1032881,true,,0
4291806,,,1343235185,2012-07-25 16:53:05.000000 UTC,,4291591,true,,0
4902368,,,1355184535,2012-12-11 00:08:55.000000 UTC,,4901889,true,,0
4340124,,,1344125498,2012-08-05 00:11:38.000000 UTC,,4339668,true,,0
5492660,,,1365083958,2013-04-04 13:59:18.000000 UTC,,5492582,true,,0
10008626,,,1438765510,2015-08-05 09:05:10.000000 UTC,,10006658,true,,0
2352126,,,1300749942,2011-03-21 23:25:42.000000 UTC,,2351973,true,,0
3778937,,,1333156455,2012-03-31 01:14:15.000000 UTC,,3778645,true,,0
5055074,,,1358178527,2013-01-14 15:48:47.000000 UTC,,4996067,true,,0
5692955,,,1368327896,2013-05-12 03:04:56.000000 UTC,,5692918,true,,0
6205413,,,1376399093,2013-08-13 13:04:53.000000 UTC,,6205369,true,,0
1779755,,,1286806317,2010-10-11 14:11:57.000000 UTC,,1779723,true,,0
7280451,,,1393029706,2014-02-22 00:41:46.000000 UTC,,7280394,true,,0
5405390,,,1363749252,2013-03-20 03:14:12.000000 UTC,,5405049,true,,0
9653221,,,1433344933,2015-06-03 15:22:13.000000 UTC,,9653196,true,,0
2465957,,,1303293133,2011-04-20 09:52:13.000000 UTC,,2465890,true,,0
6080879,,,1374449759,2013-07-21 23:35:59.000000 UTC,,6080671,true,,0
7066352,,,1389821810,2014-01-15 21:36:50.000000 UTC,,7066242,true,,0
6753481,,,1384766921,2013-11-18 09:28:41.000000 UTC,,6751958,true,,0
3223284,,,1320983304,2011-11-11 03:48:24.000000 UTC,,3223235,true,,0
125330,,,1204186978,2008-02-28 08:22:58.000000 UTC,,125302,true,,0
4104903,,,1339576424,2012-06-13 08:33:44.000000 UTC,,4104328,true,,0
856131,,,1254442471,2009-10-02 00:14:31.000000 UTC,,855969,true,,0
9728557,,,1434487249,2015-06-16 20:40:49.000000 UTC,,9728456,true,,0
3558234,,,1328549093,2012-02-06 17:24:53.000000 UTC,,3558111,true,,0
1173144,,,1267954995,2010-03-07 09:43:15.000000 UTC,,1173126,true,,0
9385516,,,1429150033,2015-04-16 02:07:13.000000 UTC,,9385479,true,,0
2199018,,,1297281002,2011-02-09 19:50:02.000000 UTC,,2198602,true,,0
4654081,,,1350285795,2012-10-15 07:23:15.000000 UTC,,4654078,true,,0
4788981,,,1352993755,2012-11-15 15:35:55.000000 UTC,,4787953,true,,0
4253910,,,1342495089,2012-07-17 03:18:09.000000 UTC,,4253296,true,,0
4556437,,,1348269774,2012-09-21 23:22:54.000000 UTC,,4556407,true,,0
9816789,,,1435810000,2015-07-02 04:06:40.000000 UTC,,9816526,true,,0
1190789,,,1268581873,2010-03-14 15:51:13.000000 UTC,,1190161,true,,0
7446418,,,1395450686,2014-03-22 01:11:26.000000 UTC,,7446377,true,,0
8657187,,,1416912758,2014-11-25 10:52:38.000000 UTC,,8657173,true,,0
1582419,,,1281131691,2010-08-06 21:54:51.000000 UTC,,1582256,true,,0
6562473,,,1381962257,2013-10-16 22:24:17.000000 UTC,,6562401,true,,0
6426812,,,1379862151,2013-09-22 15:02:31.000000 UTC,,6426541,true,,0
8057063,,,1405761881,2014-07-19 09:24:41.000000 UTC,,8056064,true,,0
8410275,,,1412449866,2014-10-04 19:11:06.000000 UTC,,8410255,true,,0
4480854,,,1346871477,2012-09-05 18:57:57.000000 UTC,,4480698,true,,0
3391730,,,1324852216,2011-12-25 22:30:16.000000 UTC,,3391659,true,,0
9624934,,,1432911609,2015-05-29 15:00:09.000000 UTC,,9624917,true,,0
7429220,,,1395242471,2014-03-19 15:21:11.000000 UTC,,7426449,true,,0
1170659,,,1267828154,2010-03-05 22:29:14.000000 UTC,,1170647,true,,0
3724938,,,1332177400,2012-03-19 17:16:40.000000 UTC,,3724564,true,,0
5729314,,,1368892652,2013-05-18 15:57:32.000000 UTC,,5727065,true,,0
1472293,,,1277836232,2010-06-29 18:30:32.000000 UTC,,1472285,true,,0
9634763,,,1433092161,2015-05-31 17:09:21.000000 UTC,,9633740,true,,0
5984320,,,1372857964,2013-07-03 13:26:04.000000 UTC,,5984201,true,,0
1193834,,,1268681288,2010-03-15 19:28:08.000000 UTC,,1193829,true,,0
5649624,,,1367578123,2013-05-03 10:48:43.000000 UTC,,5649588,true,,0
7192102,,,1391712179,2014-02-06 18:42:59.000000 UTC,,7190844,true,,0
400808,,,1229515583,2008-12-17 12:06:23.000000 UTC,,400247,true,,0
9293624,,,1427762171,2015-03-31 00:36:11.000000 UTC,,9293599,true,,0
1475851,,,1277925508,2010-06-30 19:18:28.000000 UTC,,1432889,true,,0
9900711,,,1437092808,2015-07-17 00:26:48.000000 UTC,,9900546,true,,0
836957,,,1253628648,2009-09-22 14:10:48.000000 UTC,,836947,true,,0
6710944,,,1384166667,2013-11-11 10:44:27.000000 UTC,,6710028,true,,0
2556873,,,1305650256,2011-05-17 16:37:36.000000 UTC,,2556232,true,,0
67138,,,1192244552,2007-10-13 03:02:32.000000 UTC,,66402,true,,0
1696536,,,1284600779,2010-09-16 01:32:59.000000 UTC,,1696527,true,,0
3835260,,,1334287049,2012-04-13 03:17:29.000000 UTC,,3833717,true,,0
317358,,,1222570574,2008-09-28 02:56:14.000000 UTC,,317342,true,,0
2513955,,,1304520033,2011-05-04 14:40:33.000000 UTC,,2513702,true,,0
9500872,,,1430937685,2015-05-06 18:41:25.000000 UTC,,9500758,true,,0
6301018,,,1377858651,2013-08-30 10:30:51.000000 UTC,,6300990,true,,0
8070616,,,1406052787,2014-07-22 18:13:07.000000 UTC,,8070598,true,,0
2818126,,,1311876685,2011-07-28 18:11:25.000000 UTC,,2818088,true,,0
1194005,,,1268684754,2010-03-15 20:25:54.000000 UTC,,1192500,true,,0
6141499,,,1375375030,2013-08-01 16:37:10.000000 UTC,,6141313,true,,0
8350513,,,1411393856,2014-09-22 13:50:56.000000 UTC,,8350487,true,,0
5731803,,,1368938039,2013-05-19 04:33:59.000000 UTC,,5731219,true,,0
6361374,,,1378832972,2013-09-10 17:09:32.000000 UTC,,6360680,true,,0
2732876,,,1309937329,2011-07-06 07:28:49.000000 UTC,,2730654,true,,0
8352810,,,1411422108,2014-09-22 21:41:48.000000 UTC,,8352686,true,,0
6745449,,,1384621716,2013-11-16 17:08:36.000000 UTC,,6742696,true,,0
7775768,,,1400627576,2014-05-20 23:12:56.000000 UTC,,7775734,true,,0
8610989,,,1416031407,2014-11-15 06:03:27.000000 UTC,,8610948,true,,0
861957,,,1254756484,2009-10-05 15:28:04.000000 UTC,,861843,true,,0
4951989,,,1356078565,2012-12-21 08:29:25.000000 UTC,,4951979,true,,0
9882996,,,1436850225,2015-07-14 05:03:45.000000 UTC,,9882948,true,,0
5386597,,,1363464664,2013-03-16 20:11:04.000000 UTC,,5386594,true,,0
9622416,,,1432867689,2015-05-29 02:48:09.000000 UTC,,9622390,true,,0
10237459,,,1442550236,2015-09-18 04:23:56.000000 UTC,,10235842,true,,0
337597,,,1224477607,2008-10-20 04:40:07.000000 UTC,,337588,true,,0
2775787,,,1310986857,2011-07-18 11:00:57.000000 UTC,,2775387,true,,0
8251165,,,1409535736,2014-09-01 01:42:16.000000 UTC,,8201915,true,,0
7296379,,,1393317760,2014-02-25 08:42:40.000000 UTC,,7296170,true,true,0
8934569,,,1422017441,2015-01-23 12:50:41.000000 UTC,,8933396,true,,0
4653858,,,1350277711,2012-10-15 05:08:31.000000 UTC,,4652752,true,,0
1676263,,,1284056112,2010-09-09 18:15:12.000000 UTC,,1675918,true,,0
9151471,,,1425571214,2015-03-05 16:00:14.000000 UTC,,9151406,true,,0
1138946,,,1266668162,2010-02-20 12:16:02.000000 UTC,,1138175,true,,0
2592750,,,1306524454,2011-05-27 19:27:34.000000 UTC,,2580555,true,,0
7542858,,,1396817452,2014-04-06 20:50:52.000000 UTC,,7542693,true,,0
4242334,,,1342218506,2012-07-13 22:28:26.000000 UTC,,4241785,true,,0
1994320,,,1292047350,2010-12-11 06:02:30.000000 UTC,,1992746,true,,0
9700915,,,1434042337,2015-06-11 17:05:37.000000 UTC,,9700792,true,,0
5266500,,,1361564216,2013-02-22 20:16:56.000000 UTC,,5266496,true,,0
8199167,,,1408475238,2014-08-19 19:07:18.000000 UTC,,8199132,true,,0
352086,,,1225719313,2008-11-03 13:35:13.000000 UTC,,351903,true,,0
6173272,,,1375887700,2013-08-07 15:01:40.000000 UTC,,6173256,true,,0
1079448,,,1264554255,2010-01-27 01:04:15.000000 UTC,,1079127,true,,0
2438279,,,1302630447,2011-04-12 17:47:27.000000 UTC,,2438205,true,,0
2443494,,,1302719123,2011-04-13 18:25:23.000000 UTC,,2443339,true,,0
6517100,,,1381259105,2013-10-08 19:05:05.000000 UTC,,6515943,true,,0
8135050,,,1407201477,2014-08-05 01:17:57.000000 UTC,,8134557,true,,0
2345522,,,1300594900,2011-03-20 04:21:40.000000 UTC,,2334813,true,,0
10031699,,,1439156866,2015-08-09 21:47:46.000000 UTC,,10031274,true,,0
7950842,,,1403806050,2014-06-26 18:07:30.000000 UTC,,7950462,true,,0
9911871,,,1437325845,2015-07-19 17:10:45.000000 UTC,,9910648,true,,0
9916340,,,1437403258,2015-07-20 14:40:58.000000 UTC,,9916307,true,,0
9999972,,,1438637376,2015-08-03 21:29:36.000000 UTC,,9999854,true,,0
1051768,,,1263436074,2010-01-14 02:27:54.000000 UTC,,1051563,true,,0
8521660,,,1414512328,2014-10-28 16:05:28.000000 UTC,,8521569,true,,0
5482093,,,1364936828,2013-04-02 21:07:08.000000 UTC,,5481808,true,,0
7148567,,,1391046532,2014-01-30 01:48:52.000000 UTC,,7148219,true,,0
3028191,,,1316733077,2011-09-22 23:11:17.000000 UTC,,3028187,true,,0
947912,,,1258526623,2009-11-18 06:43:43.000000 UTC,,947671,true,,0
6501677,,,1381000203,2013-10-05 19:10:03.000000 UTC,,6501676,true,,0
2256748,,,1298515811,2011-02-24 02:50:11.000000 UTC,,2256730,true,,0
7710995,,,1399479512,2014-05-07 16:18:32.000000 UTC,,7710808,true,,0
4285642,,,1343137650,2012-07-24 13:47:30.000000 UTC,,4285632,true,,0
7444486,,,1395431704,2014-03-21 19:55:04.000000 UTC,,7444202,true,,0
7787794,,,1400814774,2014-05-23 03:12:54.000000 UTC,,7786550,true,,0
5147610,,,1359667849,2013-01-31 21:30:49.000000 UTC,,5146736,true,,0
1202046,,,1268936280,2010-03-18 18:18:00.000000 UTC,,1191576,true,,0
7293604,,,1393278259,2014-02-24 21:44:19.000000 UTC,,7291691,true,,0
344190,,,1225016933,2008-10-26 10:28:53.000000 UTC,,343906,true,,0
8903947,,,1421486183,2015-01-17 09:16:23.000000 UTC,,8903925,true,,0
1745530,,,1285894695,2010-10-01 00:58:15.000000 UTC,,1744193,true,,0
3284762,,,1322459806,2011-11-28 05:56:46.000000 UTC,,3284365,true,,0
6652322,,,1383290534,2013-11-01 07:22:14.000000 UTC,,6649038,true,,0
2199668,,,1297291075,2011-02-09 22:37:55.000000 UTC,,2199587,true,,0
9409314,,,1429548612,2015-04-20 16:50:12.000000 UTC,,9409244,true,,0
9661907,,,1433450628,2015-06-04 20:43:48.000000 UTC,,9661735,true,,0
6967542,,,1388085524,2013-12-26 19:18:44.000000 UTC,,6967216,true,,0
4461605,,,1346445780,2012-08-31 20:43:00.000000 UTC,,4461590,true,,0
8869190,,,1420955484,2015-01-11 05:51:24.000000 UTC,,8868840,true,,0
2097488,,,1294863794,2011-01-12 20:23:14.000000 UTC,,2096026,true,,0
6631188,,,1383009935,2013-10-29 01:25:35.000000 UTC,,6631157,true,,0
1430674,,,1276543453,2010-06-14 19:24:13.000000 UTC,,1430527,true,,0
576584,,,1240525558,2009-04-23 22:25:58.000000 UTC,,576467,true,,0
7895545,,,1402848943,2014-06-15 16:15:43.000000 UTC,,7895365,true,,0
6771111,,,1384980860,2013-11-20 20:54:20.000000 UTC,,6770299,true,,0
9083076,,,1424466928,2015-02-20 21:15:28.000000 UTC,,9082636,true,,0
7708098,,,1399424635,2014-05-07 01:03:55.000000 UTC,,7708078,true,,0
4776936,,,1352792836,2012-11-13 07:47:16.000000 UTC,,4775814,true,,0
9479389,,,1430616685,2015-05-03 01:31:25.000000 UTC,,9479190,true,,0
10277017,,,1443171763,2015-09-25 09:02:43.000000 UTC,,10276167,true,,0
9945750,,,1437778874,2015-07-24 23:01:14.000000 UTC,,9944984,true,,0
4963000,,,1356362020,2012-12-24 15:13:40.000000 UTC,,4962997,true,,0
2878841,,,1313177251,2011-08-12 19:27:31.000000 UTC,,2878830,true,,0
5974345,,,1372720267,2013-07-01 23:11:07.000000 UTC,,5974063,true,,0
7356823,,,1394142258,2014-03-06 21:44:18.000000 UTC,,7355317,true,,0
1595149,,,1281544102,2010-08-11 16:28:22.000000 UTC,,1595143,true,,0
9174010,,,1425934658,2015-03-09 20:57:38.000000 UTC,,9173368,true,,0
6855076,,,1386259427,2013-12-05 16:03:47.000000 UTC,,6855033,true,,0
8285907,,,1410196344,2014-09-08 17:12:24.000000 UTC,,8285740,true,,0
9192379,,,1426181791,2015-03-12 17:36:31.000000 UTC,,9192303,true,,0
450751,,,1232993589,2009-01-26 18:13:09.000000 UTC,,450681,true,,0
6958162,,,1387858063,2013-12-24 04:07:43.000000 UTC,,6958092,true,,0
8661143,,,1416977637,2014-11-26 04:53:57.000000 UTC,,8660565,true,,0
10250255,,,1442807365,2015-09-21 03:49:25.000000 UTC,,10250197,true,,0
4695202,,,1351115000,2012-10-24 21:43:20.000000 UTC,,4695127,true,,0
3000714,,,1316100374,2011-09-15 15:26:14.000000 UTC,,3000701,true,,0
3926709,,,1336097824,2012-05-04 02:17:04.000000 UTC,,3925817,true,,0
6230429,,,1376775042,2013-08-17 21:30:42.000000 UTC,,6229895,true,,0
1835511,,,1288119331,2010-10-26 18:55:31.000000 UTC,,1833142,true,,0
3393769,,,1324929312,2011-12-26 19:55:12.000000 UTC,,3393766,true,,0
9957972,,,1438030849,2015-07-27 21:00:49.000000 UTC,,9957964,true,,0
3283488,,,1322429698,2011-11-27 21:34:58.000000 UTC,,3283442,true,,0
4142526,,,1340293289,2012-06-21 15:41:29.000000 UTC,,4141392,true,,0
8370340,,,1411686456,2014-09-25 23:07:36.000000 UTC,,8370239,true,,0
854721,,,1254397129,2009-10-01 11:38:49.000000 UTC,,854693,true,,0
7072632,,,1389907264,2014-01-16 21:21:04.000000 UTC,,7072570,true,,0
6582777,,,1382321324,2013-10-21 02:08:44.000000 UTC,,6582459,true,,0
1385101,,,1274998637,2010-05-27 22:17:17.000000 UTC,,1384973,true,,0
10378041,,,1444701248,2015-10-13 01:54:08.000000 UTC,,10377984,true,,0
7254845,,,1392674885,2014-02-17 22:08:05.000000 UTC,,7254693,true,,0
776690,,,1250813570,2009-08-21 00:12:50.000000 UTC,,776637,true,,0
1655112,,,1283395894,2010-09-02 02:51:34.000000 UTC,,1654074,true,,0
5509213,,,1365377746,2013-04-07 23:35:46.000000 UTC,,5509167,true,,0
1228468,,,1269926880,2010-03-30 05:28:00.000000 UTC,,1228174,true,,0
5410870,,,1363818251,2013-03-20 22:24:11.000000 UTC,,5410685,true,true,0
4489080,,,1347026807,2012-09-07 14:06:47.000000 UTC,,4489056,true,,0
8088105,,,1406329168,2014-07-25 22:59:28.000000 UTC,,8087398,true,,0
2853366,,,1312617371,2011-08-06 07:56:11.000000 UTC,,2853046,true,,0
6297439,,,1377799551,2013-08-29 18:05:51.000000 UTC,,6297109,true,,0
3341357,,,1323643122,2011-12-11 22:38:42.000000 UTC,,3341183,true,,0
202218,,,1211989061,2008-05-28 15:37:41.000000 UTC,,202203,true,,0
2858690,,,1312775661,2011-08-08 03:54:21.000000 UTC,,2858618,true,,0
9521006,,,1431285655,2015-05-10 19:20:55.000000 UTC,,9520391,true,,0
780039,,,1250990265,2009-08-23 01:17:45.000000 UTC,,779916,true,,0
5083824,,,1358613685,2013-01-19 16:41:25.000000 UTC,,5083788,true,,0
2991562,,,1315923792,2011-09-13 14:23:12.000000 UTC,,2991493,true,,0
6676783,,,1383675030,2013-11-05 18:10:30.000000 UTC,,6676545,true,,0
334735,,,1224180716,2008-10-16 18:11:56.000000 UTC,,334691,true,,0
3154966,,,1319564115,2011-10-25 17:35:15.000000 UTC,,3154707,true,,0
10160099,,,1441209435,2015-09-02 15:57:15.000000 UTC,,10158804,true,,0
2715737,,,1309468022,2011-06-30 21:07:02.000000 UTC,,2715620,true,,0
7610235,,,1397842741,2014-04-18 17:39:01.000000 UTC,,7610233,true,,0
4335466,,,1344019286,2012-08-03 18:41:26.000000 UTC,,4335278,true,,0
5766675,,,1369468724,2013-05-25 07:58:44.000000 UTC,,5765290,true,,0
4826720,,,1353797652,2012-11-24 22:54:12.000000 UTC,,4825858,true,,0
681614,,,1246397084,2009-06-30 21:24:44.000000 UTC,,681436,true,,0
4023043,,,1337945743,2012-05-25 11:35:43.000000 UTC,,4022234,true,,0
10284581,,,1443305144,2015-09-26 22:05:44.000000 UTC,,10284540,true,,0
8134713,,,1407195743,2014-08-04 23:42:23.000000 UTC,,8134603,true,,0
1519289,,,1279229641,2010-07-15 21:34:01.000000 UTC,,1519177,true,,0
9862036,,,1436496274,2015-07-10 02:44:34.000000 UTC,,9861519,true,,0
5859991,,,1370929960,2013-06-11 05:52:40.000000 UTC,,5859980,true,,0
3919681,,,1335973867,2012-05-02 15:51:07.000000 UTC,,3919657,true,,0
3319732,,,1323188073,2011-12-06 16:14:33.000000 UTC,,3319288,true,,0
5960455,,,1372455094,2013-06-28 21:31:34.000000 UTC,,5959815,true,,0
4487480,,,1346986122,2012-09-07 02:48:42.000000 UTC,,4486279,true,,0
5538717,,,1365777585,2013-04-12 14:39:45.000000 UTC,,5538704,true,,0
2196074,,,1297220633,2011-02-09 03:03:53.000000 UTC,,2195063,true,,0
3912036,,,1335826932,2012-04-30 23:02:12.000000 UTC,,3911895,true,,0
4084015,,,1339161771,2012-06-08 13:22:51.000000 UTC,,4083091,true,,0
2613386,,,1307041131,2011-06-02 18:58:51.000000 UTC,,2613099,true,,0
4110183,,,1339656991,2012-06-14 06:56:31.000000 UTC,,4109199,true,,0
7128594,,,1390793392,2014-01-27 03:29:52.000000 UTC,,7128356,true,,0
3265677,,,1321973614,2011-11-22 14:53:34.000000 UTC,,3265537,true,,0
5024916,,,1357619750,2013-01-08 04:35:50.000000 UTC,,5024909,true,,0
1761224,,,1286309169,2010-10-05 20:06:09.000000 UTC,,1761206,true,,0
6439292,,,1380043272,2013-09-24 17:21:12.000000 UTC,,6439003,true,,0
8670257,,,1417166545,2014-11-28 09:22:25.000000 UTC,,8670132,true,,0
4568189,,,1348539712,2012-09-25 02:21:52.000000 UTC,,4568151,true,,0
3482560,,,1326932299,2012-01-19 00:18:19.000000 UTC,,3481811,true,,0
6496204,,,1380903149,2013-10-04 16:12:29.000000 UTC,,6496037,true,,0
9732204,,,1434553346,2015-06-17 15:02:26.000000 UTC,,9732054,true,,0
3383462,,,1324590821,2011-12-22 21:53:41.000000 UTC,,3383266,true,,0
2271491,,,1298906752,2011-02-28 15:25:52.000000 UTC,,2271476,true,,0
234915,,,1215061709,2008-07-03 05:08:29.000000 UTC,,234898,true,,0
4989116,,,1356955922,2012-12-31 12:12:02.000000 UTC,,4987947,true,,0
7816468,,,1401374936,2014-05-29 14:48:56.000000 UTC,,7816173,true,,0
4915804,,,1355409514,2012-12-13 14:38:34.000000 UTC,,4868110,true,,0
9149795,,,1425545104,2015-03-05 08:45:04.000000 UTC,,9149772,true,,0
6610755,,,1382697542,2013-10-25 10:39:02.000000 UTC,,6610746,true,,0
1547131,,,1280117767,2010-07-26 04:16:07.000000 UTC,,1547100,true,,0
361013,,,1226440385,2008-11-11 21:53:05.000000 UTC,,361003,true,,0
7240717,,,1392408706,2014-02-14 20:11:46.000000 UTC,,7240629,true,,0
2510448,,,1304437801,2011-05-03 15:50:01.000000 UTC,,2510400,true,,0
6641438,,,1383151595,2013-10-30 16:46:35.000000 UTC,,6641150,true,,0
3500765,,,1327334239,2012-01-23 15:57:19.000000 UTC,,3500760,true,,0
2697461,,,1309066486,2011-06-26 05:34:46.000000 UTC,,2697438,true,,0
9184687,,,1426089190,2015-03-11 15:53:10.000000 UTC,,9178623,true,,0
4222781,,,1341911923,2012-07-10 09:18:43.000000 UTC,,4222681,true,,0
425513,,,1231444458,2009-01-08 19:54:18.000000 UTC,,425048,true,,0
2863558,,,1312887199,2011-08-09 10:53:19.000000 UTC,,2863553,true,,0
358209,,,1226223772,2008-11-09 09:42:52.000000 UTC,,356914,true,,0
2861819,,,1312842144,2011-08-08 22:22:24.000000 UTC,,2861698,true,,0
1726312,,,1285389258,2010-09-25 04:34:18.000000 UTC,,1726189,true,,0
4610082,,,1349305604,2012-10-03 23:06:44.000000 UTC,,4610074,true,,0
3640935,,,1330381751,2012-02-27 22:29:11.000000 UTC,,3640204,true,,0
8384443,,,1412016321,2014-09-29 18:45:21.000000 UTC,,8381974,true,,0
7878955,,,1402505190,2014-06-11 16:46:30.000000 UTC,,7878272,true,,0
6578881,,,1382241427,2013-10-20 03:57:07.000000 UTC,,6578797,true,,0
3069125,,,1317696150,2011-10-04 02:42:30.000000 UTC,,3069085,true,,0
8590545,,,1415722444,2014-11-11 16:14:04.000000 UTC,,8590308,true,,0
4481890,,,1346885059,2012-09-05 22:44:19.000000 UTC,,4479630,true,,0
5739837,,,1369081779,2013-05-20 20:29:39.000000 UTC,,5739257,true,,0
9173268,,,1425928935,2015-03-09 19:22:15.000000 UTC,,9173153,true,,0
5719652,,,1368723813,2013-05-16 17:03:33.000000 UTC,,5719569,true,,0
6691041,,,1383847294,2013-11-07 18:01:34.000000 UTC,,6691030,true,,0
4752444,,,1352269358,2012-11-07 06:22:38.000000 UTC,,4752414,true,,0
5512742,,,1365438958,2013-04-08 16:35:58.000000 UTC,,5512558,true,,0
8145803,,,1407374030,2014-08-07 01:13:50.000000 UTC,,8145786,true,,0
1363425,,,1274339311,2010-05-20 07:08:31.000000 UTC,,1363424,true,,0
916172,,,1257137535,2009-11-02 04:52:15.000000 UTC,,916085,true,,0
1706727,,,1284924192,2010-09-19 19:23:12.000000 UTC,,1706714,true,,0
2824061,,,1311978010,2011-07-29 22:20:10.000000 UTC,,2822807,true,,0
2755930,,,1310496434,2011-07-12 18:47:14.000000 UTC,,2755539,true,,0
6580667,,,1382290890,2013-10-20 17:41:30.000000 UTC,,6580654,true,,0
6367877,,,1378914338,2013-09-11 15:45:38.000000 UTC,,6367634,true,,0
8380869,,,1411937386,2014-09-28 20:49:46.000000 UTC,,8380562,true,,0
1193198,,,1268668204,2010-03-15 15:50:04.000000 UTC,,1192942,true,,0
7398189,,,1394798307,2014-03-14 11:58:27.000000 UTC,,7397132,true,,0
3977982,,,1337106280,2012-05-15 18:24:40.000000 UTC,,3977721,true,,0
8459119,,,1413388776,2014-10-15 15:59:36.000000 UTC,,8459008,true,,0
2202879,,,1297360375,2011-02-10 17:52:55.000000 UTC,,2202574,true,,0
1822685,,,1287809693,2010-10-23 04:54:53.000000 UTC,,1822650,true,,0
736042,,,1249105549,2009-08-01 05:45:49.000000 UTC,,736037,true,,0
2488608,,,1303885388,2011-04-27 06:23:08.000000 UTC,,2488521,true,,0
2597210,,,1306695086,2011-05-29 18:51:26.000000 UTC,,2596887,true,,0
5301514,,,1362090160,2013-02-28 22:22:40.000000 UTC,,5301437,true,,0
1003753,,,1261164346,2009-12-18 19:25:46.000000 UTC,,1003732,true,,0
4435381,,,1345997826,2012-08-26 16:17:06.000000 UTC,,4435178,true,,0
10101506,,,1440217811,2015-08-22 04:30:11.000000 UTC,,10101043,true,,0
